Method,Round,Client,Staleness,Malicious,DirectionScore,NormScore,MaxSimilarity,SimilarityScore,ConsensusVotes,InstantTrust,UpdatedTrust,UpdateNorm,Accepted,Probation,AggregationWeight,ClipCap,EffectiveThreshold
AgriTrust-ACFL,1,4,0,False,0.7397839426994324,0.0006004218401252968,0.6525723934173584,1.0,8.0,0.09082988625703012,0.7727074715642576,0.5478960871696472,True,False,594.9847531044783,6.695384979248047,0.6079962196126982
AgriTrust-ACFL,1,5,0,False,0.7864640951156616,3.179190938409193e-05,0.6525723934173584,1.0,8.0,0.05,0.7625,0.2922517657279968,True,False,351.5125,6.695384979248047,0.6079962196126982
AgriTrust-ACFL,1,6,0,False,0.6029567047953606,0.0024402931643970863,0.2060512900352478,1.0,8.0,0.12254599100587296,0.7806364977514683,0.7395169734954834,True,False,802.4943196885093,6.695384979248047,0.6079962196126982
AgriTrust-ACFL,1,7,0,False,0.8006312251091003,0.6527542466674464,0.4284321069717407,1.0,8.0,0.7776355680132581,0.9444088920033145,2.933215379714966,True,False,8835.88959358301,6.695384979248047,0.6079962196126982
AgriTrust-ACFL,1,8,0,False,0.7485268115997314,0.7927886676155201,0.9284911155700684,1.0,8.0,0.765445711531193,0.9413614278827982,2.81378436088562,True,False,24763.45372188489,6.695384979248047,0.6079962196126982
AgriTrust-ACFL,2,0,1,False,0.7617705464363098,1.0,0.8382538557052612,1.0,9.0,0.8392060777438476,0.918741762358996,2.601619243621826,True,False,4324.4908459436465,6.504048109054565,0.6079962196126982
AgriTrust-ACFL,2,1,1,False,0.7983488440513611,0.6703216451552502,0.48793748021125793,1.0,9.0,0.7499530138128698,0.9374882534532174,3.0765397548675537,True,False,12091.669354035354,6.504048109054565,0.6079962196126982
AgriTrust-ACFL,2,2,1,False,0.7847289443016052,0.8759851548044202,0.8382538557052612,1.0,9.0,0.8333372842378622,0.9191452110383935,2.7500970363616943,True,False,7209.282275294899,6.504048109054565,0.6079962196126982
AgriTrust-ACFL,2,4,1,False,0.7534136176109314,0.023940028291480505,0.6478301286697388,1.0,9.0,0.27719789920126436,0.6488300784735093,0.5442560911178589,True,False,318.55848921332887,6.504048109054565,0.6079962196126982
AgriTrust-ACFL,2,5,1,False,0.7274070978164673,0.005444359209965879,0.6478301286697388,1.0,9.0,0.17222016641116272,0.6149300416027906,0.29254671931266785,True,False,180.75658137559216,6.504048109054565,0.6079962196126982
AgriTrust-ACFL,2,6,1,False,0.5884910821914673,0.05248828470591884,0.2186684012413025,1.0,9.0,0.3035881305317,0.6613744059465262,0.7563415765762329,True,False,433.5188463134536,6.504048109054565,0.6079962196126982
AgriTrust-ACFL,2,7,1,False,0.7592962384223938,0.75396962316735,0.4264898896217346,1.0,9.0,0.7886706113586461,0.9054743218421474,2.9285638332366943,True,False,5401.741970465762,6.504048109054565,0.6079962196126982
AgriTrust-ACFL,2,8,1,False,0.6832837462425232,0.8078360169458936,0.4183266758918762,1.0,9.0,0.7321173156817123,0.8890503998325268,2.845064401626587,True,False,14912.439012061132,6.504048109054565,0.6079962196126982
AgriTrust-ACFL,2,9,1,False,0.7576906979084015,0.055633617380100156,0.48793748021125793,1.0,9.0,0.3465114659626798,0.8366278664906699,0.7750197052955627,True,False,579.334823394805,6.504048109054565,0.6079962196126982
AgriTrust-ACFL,3,0,1,False,0.855951577425003,0.6639060891123654,0.8835647702217102,1.0,9.0,0.7913058509263232,0.8868827845008277,2.3587324619293213,True,False,4174.531560589058,2.479833662509918,0.6079962196126982
AgriTrust-ACFL,3,1,2,False,0.6502836346626282,0.5901466515927526,0.3745301365852356,1.0,9.0,0.6448187152941217,0.8643208689134434,3.025799036026001,True,False,7108.253545897184,2.479833662509918,0.6079962196126982
AgriTrust-ACFL,3,2,1,False,0.8799884915351868,0.6400288521367876,0.8835647702217102,1.0,9.0,0.8077894581411469,0.8913062728140819,2.5486950874328613,True,False,6990.928568510285,2.479833662509918,0.6079962196126982
AgriTrust-ACFL,3,4,1,False,0.7789204120635986,0.7329856040830458,0.7109110951423645,1.0,9.0,0.7880140501244883,0.6836260713862541,0.5142757296562195,True,False,335.64240578982316,2.479833662509918,0.6079962196126982
AgriTrust-ACFL,3,5,0,False,0.5648036524653435,0.5609733578643419,0.24053996801376343,1.0,9.0,0.6019336507925845,0.6116809439002391,0.2921214997768402,True,False,281.9849151380102,2.479833662509918,0.6079962196126982
AgriTrust-ACFL,3,6,0,False,0.6313960254192352,0.873315717218496,0.23127077519893646,1.0,9.0,0.7335446150586782,0.6794169582245642,0.744861900806427,True,False,698.4406330548519,2.479833662509918,0.6079962196126982
AgriTrust-ACFL,3,7,1,False,0.7657297253608704,0.670320363012589,0.42789435386657715,1.0,9.0,0.7648734197291658,0.870324096313902,2.311256170272827,True,False,5192.048063165362,2.479833662509918,0.6079962196126982
AgriTrust-ACFL,3,8,1,False,0.4572099484503269,1.0,0.3745301365852356,1.0,9.0,0.625772876280438,0.8232310189445046,0.9919334650039673,True,False,13808.421170677622,2.479833662509918,0.6079962196126982
AgriTrust-ACFL,3,9,1,False,0.8103374242782593,0.8924518844012337,0.7109110951423645,1.0,9.0,0.8266801906590204,0.8341409475327575,0.7797992825508118,True,False,577.6127211161386,2.479833662509918,0.6079962196126982
AgriTrust-ACFL,4,0,1,False,0.8407609462738037,0.7565829834729063,0.8434911966323853,1.0,8.0,0.8148772358390258,0.8688813973353772,1.9132179021835327,True,False,4089.799552966594,3.64242821931839,0.6079962196126982
AgriTrust-ACFL,4,2,1,False,0.8524175882339478,0.7127809330130381,0.8434911966323853,1.0,8.0,0.8198258594206242,0.8734361694657176,2.0288949012756348,True,False,6850.765058131434,3.64242821931839,0.6079962196126982
AgriTrust-ACFL,4,3,1,False,0.4915202343836427,0.9355249702815317,0.8917386531829834,1.0,8.0,0.644227868591747,0.864834504712139,1.5524179935455322,True,False,14506.254999126346,3.64242821931839,0.6079962196126982
AgriTrust-ACFL,4,4,1,False,0.6332175433635712,0.3538372301395332,0.18987427651882172,1.0,8.0,0.5651702655371125,0.6540121199239687,0.5228564739227295,True,False,321.1027351573254,3.64242821931839,0.6079962196126982
AgriTrust-ACFL,4,6,0,False,0.66062431037426,0.520524208812015,0.30294984579086304,1.0,8.0,0.6438970262651091,0.6705369752347003,0.7645328044891357,True,False,689.312010541272,3.64242821931839,0.6079962196126982
AgriTrust-ACFL,4,7,2,False,0.7871880531311035,0.6303898663024621,0.4909050762653351,1.0,8.0,0.7624111785648694,0.8433458668766438,2.2896623611450195,True,False,3207.9744470588244,3.64242821931839,0.6079962196126982
AgriTrust-ACFL,4,8,1,False,0.4632073864340782,0.9355249702815317,0.8917386531829834,1.0,8.0,0.6177976366907839,0.7718726733810745,1.3615245819091797,True,False,12946.964726679304,3.64242821931839,0.6079962196126982
AgriTrust-ACFL,4,9,2,False,0.7060022354125977,0.5280613375135526,0.37171244621276855,1.0,8.0,0.6547032515786941,0.7892815235442416,0.7754286527633667,True,False,348.4951416270795,3.64242821931839,0.6079962196126982
AgriTrust-ACFL,5,0,1,False,0.7745822072029114,0.7262570608266982,0.8104515075683594,1.0,10.0,0.76944851832584,0.844023177582993,1.6866507530212402,True,False,3972.7926331008616,2.8024308383464813,0.6079962196126982
AgriTrust-ACFL,5,1,3,False,0.8142666816711426,0.5398765615658395,0.5971441268920898,1.0,10.0,0.7104820396473963,0.8258611615969316,2.5125176906585693,True,False,4330.743249310199,2.8024308383464813,0.6079962196126982
AgriTrust-ACFL,5,2,0,False,0.7995420694351196,0.6186922744943613,0.8104515075683594,1.0,10.0,0.7585445695611108,0.8447132694895658,2.092083692550659,True,False,10390.81792799115,2.8024308383464813,0.6079962196126982
AgriTrust-ACFL,5,3,0,False,0.4947809996083379,0.8571977012992571,0.7825178503990173,1.0,10.0,0.6298346929980995,0.8060845517836291,0.8921128511428833,True,False,21204.860219220147,2.8024308383464813,0.6079962196126982
AgriTrust-ACFL,5,4,1,False,0.7588537335395813,0.5767897455526955,0.5579754114151001,1.0,10.0,0.7228968481976925,0.6712333019923996,0.5238297581672668,True,False,329.5578822354229,2.8024308383464813,0.6079962196126982
AgriTrust-ACFL,5,5,0,False,0.7603508830070496,0.3636567267681884,0.45024245977401733,1.0,10.0,0.6224257435632234,0.6143671438159852,0.28182512521743774,True,False,283.2232532991692,2.8024308383464813,0.6079962196126982
AgriTrust-ACFL,5,6,0,False,0.6239413768053055,0.753079393934942,0.31958311796188354,1.0,10.0,0.6970925614527349,0.677175871789209,0.7496191263198853,True,False,696.1367961993069,2.8024308383464813,0.6079962196126982
AgriTrust-ACFL,5,7,2,False,0.6856456398963928,0.6059085887727093,0.45024245977401733,1.0,10.0,0.6982971899395535,0.8070836976423713,2.1516153812408447,True,False,3070.0380239762126,2.8024308383464813,0.6079962196126982
AgriTrust-ACFL,5,8,2,False,0.43194131553173065,0.8571977012992571,0.7825178503990173,1.0,10.0,0.5791099483058098,0.7236819921122583,1.3498318195343018,True,False,7739.939178866279,2.8024308383464813,0.6079962196126982
AgriTrust-ACFL,5,9,1,False,0.8018080294132233,0.7541455849416265,0.5971441268920898,1.0,10.0,0.7813958906796427,0.7873101153280919,0.7510457038879395,True,False,545.1840476384972,2.8024308383464813,0.6079962196126982
AgriTrust-ACFL,6,0,1,False,0.8068947196006775,0.5710044386919532,0.8616071939468384,1.0,9.0,0.7321607593495564,0.8160575730246339,1.9707109928131104,True,False,3841.1593430201087,2.146594822406769,0.6079962196126982
AgriTrust-ACFL,6,1,1,False,0.7565006017684937,0.5808567324936055,0.6289699077606201,1.0,9.0,0.6974433012737532,0.793756696516137,1.9213553667068481,True,False,10237.82803301382,2.146594822406769,0.6079962196126982
AgriTrust-ACFL,6,2,0,False,0.8153310418128967,0.596416823078444,0.8616071939468384,1.0,9.0,0.7583586115556633,0.8231246050060902,1.847506046295166,True,False,10125.255766179915,2.146594822406769,0.6079962196126982
AgriTrust-ACFL,6,3,0,False,0.45948301628232,1.0,0.7811275124549866,1.0,9.0,0.6333201807870413,0.7628934590344821,0.8586379289627075,True,False,20068.675333361087,2.146594822406769,0.6079962196126982
AgriTrust-ACFL,6,4,0,False,0.7389675676822662,0.6973727871174941,0.6289699077606201,1.0,9.0,0.754167108504816,0.6919667536205037,0.5031842589378357,True,False,532.8144002877879,2.146594822406769,0.6079962196126982
AgriTrust-ACFL,6,5,2,False,0.602665975689888,0.4774571708178448,0.2848329544067383,1.0,9.0,0.5943535015599152,0.6093637332519677,0.28693899512290955,True,False,114.21219942148282,2.146594822406769,0.6079962196126982
AgriTrust-ACFL,6,6,3,False,0.6918997466564178,0.9242275543945891,0.2905178666114807,1.0,9.0,0.7846329723534132,0.7040401469302601,0.7639641165733337,True,False,187.6259866288428,2.146594822406769,0.6079962196126982
AgriTrust-ACFL,6,7,0,False,0.7805951237678528,0.6703204981522365,0.3925788998603821,1.0,9.0,0.7730049505468778,0.7985640108684979,1.5537041425704956,True,False,7471.364885685666,2.146594822406769,0.6079962196126982
AgriTrust-ACFL,6,8,0,False,0.4131953790783882,0.8818686849785119,0.7811275124549866,1.0,9.0,0.5699802306354362,0.6852565517430528,0.712630569934845,True,False,18026.358850152745,2.146594822406769,0.6079962196126982
AgriTrust-ACFL,7,0,0,False,0.7949906587600708,0.7669075077948344,0.8674745559692383,1.0,8.0,0.7933911178369328,0.8103909592277087,1.6598773002624512,True,False,5982.306061018945,3.606594204902649,0.5913969155740308
AgriTrust-ACFL,7,1,1,False,0.7917352020740509,0.7139463816214859,0.6466611623764038,1.0,8.0,0.7607846660133942,0.7855136888904514,1.7291983366012573,True,False,10131.510196683132,3.606594204902649,0.5913969155740308
AgriTrust-ACFL,7,2,1,False,0.8298617601394653,0.6446454557737378,0.8674745559692383,1.0,8.0,0.7838363710197547,0.8133025465095063,1.833155632019043,True,False,6379.109157713135,3.606594204902649,0.5913969155740308
AgriTrust-ACFL,7,3,3,False,0.3651711791753769,0.7669075077948344,0.7640689611434937,1.0,8.0,0.5154316593482718,0.7010280091129296,1.225398063659668,True,False,4780.71259210873,3.606594204902649,0.5913969155740308
AgriTrust-ACFL,7,4,1,False,0.7938504815101624,0.1727238867700227,0.6466611623764038,1.0,8.0,0.5161145983055995,0.6480037147917777,0.5225464105606079,True,False,318.15276639817745,3.606594204902649,0.5913969155740308
AgriTrust-ACFL,7,6,1,False,0.75297811627388,0.34248646854603015,0.35189682245254517,1.0,8.0,0.6102846639670694,0.6806012761894624,0.7728658318519592,True,False,446.121708672494,3.606594204902649,0.5913969155740308
AgriTrust-ACFL,7,7,3,False,0.6503748744726181,0.6970196281291422,0.1590118408203125,1.0,8.0,0.7074192675153459,0.7757778250302099,1.753084659576416,True,False,1881.6117830980415,3.606594204902649,0.5913969155740308
AgriTrust-ACFL,7,8,1,False,0.3833170458674431,0.2889630374945008,0.7640689611434937,1.0,8.0,0.3913476917557476,0.6117793367462264,0.7013059854507446,True,False,10261.647764610267,3.606594204902649,0.5913969155740308
AgriTrust-ACFL,8,0,2,False,0.8075269758701324,0.5562766368089048,0.8119914531707764,1.0,10.0,0.7267565269016036,0.7894823511461824,1.771774172782898,True,False,2369.471192211885,2.219732105731964,0.5820919735244201
AgriTrust-ACFL,8,1,4,False,0.7031057476997375,0.49761336719109933,0.3905143439769745,1.0,10.0,0.6395464082798933,0.7490218687378118,2.022955894470215,True,False,2504.47888905188,2.219732105731964,0.5820919735244201
AgriTrust-ACFL,8,2,0,False,0.8208138346672058,0.641454277768912,0.8119914531707764,1.0,10.0,0.7779653400147118,0.8044682448858077,1.4955410957336426,True,False,9895.76388034032,2.219732105731964,0.5820919735244201
AgriTrust-ACFL,8,3,0,False,0.29063980281352997,0.906281363768991,0.7633999586105347,1.0,10.0,0.47796856697488177,0.6452631485784177,0.9913652539253235,True,False,16974.292386503857,2.219732105731964,0.5820919735244201
AgriTrust-ACFL,8,4,1,False,0.8234554529190063,0.6240221884221872,0.7706038951873779,1.0,10.0,0.7741875816378315,0.6795496815032911,0.5032098889350891,True,False,333.64100566112336,2.219732105731964,0.5820919735244201
AgriTrust-ACFL,8,5,1,False,0.7152183502912521,0.37805050047339217,0.4128694534301758,1.0,10.0,0.6088755446388888,0.609241686098698,0.2772168517112732,True,False,179.08450874129895,2.219732105731964,0.5820919735244201
AgriTrust-ACFL,8,6,2,False,0.6996147334575653,0.8742968675763557,0.3570522665977478,1.0,10.0,0.7763887501689346,0.7045481446843305,0.7515974640846252,True,False,294.46844063992364,2.219732105731964,0.5820919735244201
AgriTrust-ACFL,8,7,1,False,0.7415765672922134,0.7004859661578433,0.4128694534301758,1.0,10.0,0.7614983159819222,0.7722079477681378,1.3468314409255981,True,False,4606.721561026848,2.219732105731964,0.5820919735244201
AgriTrust-ACFL,8,8,1,False,0.32730942964553833,0.7465652358180939,0.7633999586105347,1.0,10.0,0.4769805049425907,0.5780796287953175,0.6228525042533875,False,False,0.0,2.219732105731964,0.5820919735244201
AgriTrust-ACFL,8,9,1,False,0.8385756611824036,0.906281363768991,0.7706038951873779,1.0,10.0,0.846297384547023,0.8020569326328247,0.7844204306602478,True,False,555.3956902828055,2.219732105731964,0.5820919735244201
AgriTrust-ACFL,9,0,3,False,0.7920804023742676,0.31817118353555235,0.7884564399719238,1.0,6.0,0.6081163410060356,0.7441408486111457,1.7567317485809326,True,False,1424.0709770630199,2.004101201891899,0.5634374784039272
AgriTrust-ACFL,9,2,0,False,0.8236644864082336,0.4380589779140174,0.7884564399719238,1.0,6.0,0.6951818628759587,0.7771466493833454,1.4109083414077759,True,False,9559.680934064532,2.004101201891899,0.5634374784039272
AgriTrust-ACFL,9,3,0,False,0.3157021403312683,0.9530231943745188,0.7241137623786926,1.0,6.0,0.5078188326543951,0.6109020695974121,0.8280746340751648,True,False,16070.389842829523,2.004101201891899,0.5634374784039272
AgriTrust-ACFL,9,4,0,False,0.7075667083263397,0.49833266518849095,0.2618952691555023,1.0,6.0,0.66575126803788,0.6761000781369384,0.49701669812202454,True,False,520.5970601654426,2.004101201891899,0.5634374784039272
AgriTrust-ACFL,9,6,0,False,0.7428948730230331,0.9016673124628583,0.36463961005210876,1.0,6.0,0.8099031399665362,0.730886893504882,0.7463188171386719,True,False,751.3517265230187,2.004101201891899,0.5634374784039272
AgriTrust-ACFL,9,8,2,False,0.42776695638895035,0.9530231943745188,0.7241137623786926,1.0,6.0,0.5946318059890195,0.5822176730937431,0.7752063274383545,True,False,6226.946956982722,2.004101201891899,0.5634374784039272
AgriTrust-ACFL,10,0,1,False,0.7854951620101929,0.7180794554845478,0.8185224533081055,1.0,8.0,0.7727624427747314,0.7512962471520421,1.3796135187149048,True,False,3536.329659227239,2.764260843396187,0.5878956543063889
AgriTrust-ACFL,10,1,2,False,0.7117966562509537,0.727847594947562,0.5585809946060181,1.0,8.0,0.7216905202095947,0.7421890316057576,1.3656277656555176,True,False,6103.830192448992,2.764260843396187,0.5878956543063889
AgriTrust-ACFL,10,2,0,False,0.8125664293766022,0.5658560944478511,0.8185224533081055,1.0,8.0,0.745092429355915,0.7691330943764878,1.6511365175247192,True,False,9461.106193925176,2.764260843396187,0.5878956543063889
AgriTrust-ACFL,10,3,1,False,0.31944379210472107,0.727847594947562,0.8021693229675293,1.0,8.0,0.4714158785212348,0.5760305218283678,0.8457809090614319,False,False,0.0,2.764260843396187,0.5878956543063889
AgriTrust-ACFL,10,4,1,False,0.7474929094314575,0.36140021541242945,0.5585809946060181,1.0,8.0,0.6231097478766061,0.6628524955718553,0.49884769320487976,True,False,325.4431268930086,2.764260843396187,0.5878956543063889
AgriTrust-ACFL,10,6,1,False,0.715217724442482,0.6257387707735078,0.35160788893699646,1.0,8.0,0.7108338543926102,0.725873633726814,0.7546616196632385,True,False,475.7969123589664,2.764260843396187,0.5878956543063889
AgriTrust-ACFL,10,7,3,False,0.7061882019042969,0.7240471112028584,0.31811487674713135,1.0,8.0,0.7486858338632002,0.7663274192919035,1.3710298538208008,True,False,1858.6902787465062,2.764260843396187,0.5878956543063889
AgriTrust-ACFL,10,8,3,False,0.36883339285850525,0.5311359857540077,0.8021693229675293,1.0,8.0,0.45990852744583444,0.551640386681766,0.6669125556945801,False,False,0.0,2.764260843396187,0.5878956543063889
AgriTrust-ACFL,11,0,2,False,0.7858924865722656,0.6088429568807179,0.30263882875442505,1.0,5.0,0.7356421997737151,0.7473827353074605,1.3448526859283447,True,False,2243.117731886629,2.401164174079895,0.588221484096786
AgriTrust-ACFL,11,1,0,False,0.5361705794930458,0.6703210341175775,0.14887848496437073,1.0,5.0,0.6024827119514198,0.707262451692173,1.259889841079712,True,False,14306.504872829277,2.401164174079895,0.588221484096786
AgriTrust-ACFL,11,2,0,False,0.7495307922363281,1.0,0.2274620234966278,1.0,5.0,0.8454933249932235,0.7882231520306717,0.960465669631958,True,False,9695.932993129292,2.401164174079895,0.588221484096786
AgriTrust-ACFL,11,4,1,False,0.7828797101974487,0.38963421625631006,0.22672484815120697,1.0,5.0,0.6537527486072571,0.6605775588307058,0.5067353844642639,True,False,324.32619283683556,2.401164174079895,0.588221484096786
AgriTrust-ACFL,11,6,3,False,0.7550972700119019,0.7083704156266326,0.30263882875442505,1.0,5.0,0.7601317201340919,0.7344381553286334,0.7601470947265625,True,False,195.72702510252182,2.401164174079895,0.588221484096786
AgriTrust-ACFL,12,2,0,False,0.6740902066230774,1.0,0.2994457185268402,1.0,5.0,0.7975738004790266,0.7905608141427604,0.9220725297927856,True,False,9724.688574770094,2.305181324481964,0.534028420003106
AgriTrust-ACFL,12,4,3,False,0.659954309463501,0.6237556216608866,0.05571304261684418,1.0,5.0,0.685363703249167,0.6667740949353211,0.48788946866989136,True,False,133.09811142548,2.305181324481964,0.534028420003106
AgriTrust-ACFL,12,5,1,False,0.7487735152244568,0.42898980375995915,0.29828357696533203,1.0,5.0,0.6485585382462293,0.6190708991355809,0.2944982945919037,True,False,181.97377227691752,2.305181324481964,0.534028420003106
AgriTrust-ACFL,12,7,5,False,0.77114337682724,0.7503105555284367,0.2994457185268402,1.0,5.0,0.7942549981787447,0.7733093140136138,1.3583606481552124,True,False,762.5720263190061,2.305181324481964,0.534028420003106
AgriTrust-ACFL,12,8,1,False,0.5256555117666721,0.670320543084365,0.29828357696533203,1.0,5.0,0.5992713932920518,0.5635481383343374,1.5813958644866943,True,False,9452.644354981969,2.305181324481964,0.534028420003106
AgriTrust-ACFL,13,0,3,False,0.4310299903154373,0.6776216650528123,0.7704980373382568,1.0,9.0,0.545934608987297,0.6970207037274196,1.597868800163269,True,False,1333.8966090127267,3.072309195995331,0.5528907816670654
AgriTrust-ACFL,13,1,1,False,0.6320729851722717,0.6048043806251361,0.3029184341430664,1.0,9.0,0.6395132554190462,0.6903251526238914,0.8753909468650818,True,False,8903.773952959324,3.072309195995331,0.5528907816670654
AgriTrust-ACFL,13,2,0,False,0.44474733248353004,1.0,0.7704980373382568,1.0,9.0,0.6345097694673902,0.7515480529739178,1.2289236783981323,True,False,9244.792599632163,3.072309195995331,0.5528907816670654
AgriTrust-ACFL,13,3,1,False,0.7438516318798065,0.7349686897477898,0.9155130386352539,1.0,9.0,0.7526156584764452,0.6201768059903872,1.5126558542251587,True,False,10402.502262828584,3.072309195995331,0.5528907816670654
AgriTrust-ACFL,13,5,0,False,0.8113774359226227,0.11434004238450007,0.6034603118896484,1.0,9.0,0.45588409751543135,0.5782741987305435,0.28456681966781616,True,False,266.58440561478056,3.072309195995331,0.5528907816670654
AgriTrust-ACFL,13,6,0,False,0.4534127563238144,0.4355526413868538,0.255603164434433,1.0,9.0,0.4962412770967557,0.674888935770664,0.7014896273612976,True,False,693.7858259722426,3.072309195995331,0.5528907816670654
AgriTrust-ACFL,13,7,1,False,0.8661470413208008,0.670321039689976,0.46045947074890137,1.0,9.0,0.8185092019375135,0.7846092859945888,1.6095880270004272,True,False,4680.703591849628,3.072309195995331,0.5528907816670654
AgriTrust-ACFL,13,8,1,False,0.7129151821136475,0.7802408671630534,0.9155130386352539,1.0,9.0,0.741638981249316,0.6080708490630821,1.4528727531433105,True,False,10199.443646134769,3.072309195995331,0.5528907816670654
AgriTrust-ACFL,13,9,1,False,0.8106918632984161,0.3421695236319733,0.6034603118896484,1.0,9.0,0.6202102506789379,0.756595262144353,0.5961059927940369,True,False,523.9151122402078,3.072309195995331,0.5528907816670654
AgriTrust-ACFL,14,0,2,False,0.632623553276062,0.864937728153832,0.34311413764953613,1.0,8.0,0.7254219994096804,0.7041210276479848,1.1056026220321655,True,False,2113.2764886008254,2.477508783340454,0.5566040444525157
AgriTrust-ACFL,14,1,2,False,0.5102179236710072,0.8685230714330909,0.3201102018356323,1.0,8.0,0.6336408170000464,0.6761540687179302,0.8800463676452637,True,False,5560.752643377809,2.477508783340454,0.5566040444525157
AgriTrust-ACFL,14,2,0,False,0.7574472427368164,0.6320673550008828,0.40900567173957825,1.0,8.0,0.7410521844094491,0.7489240858328006,1.419888973236084,True,False,9212.515179829279,2.477508783340454,0.5566040444525157
AgriTrust-ACFL,14,4,0,False,0.7251327186822891,0.36158173789644765,0.7165223360061646,1.0,8.0,0.6128803576601912,0.6533006606165387,0.437466561794281,True,False,503.0415086747348,2.477508783340454,0.5566040444525157
AgriTrust-ACFL,14,6,1,False,0.7049952745437622,0.6659871131600668,0.3165363073348999,1.0,8.0,0.7185405752942297,0.6858018456515554,0.7120747566223145,True,False,449.53058699180684,2.477508783340454,0.5566040444525157
AgriTrust-ACFL,14,7,1,False,0.6817436665296555,0.8685230714330909,0.19068863987922668,1.0,8.0,0.7755134529388711,0.7823353277306594,1.1019606590270996,True,False,4667.137955036907,2.477508783340454,0.5566040444525157
AgriTrust-ACFL,14,8,2,False,0.306617870926857,0.6340368696664733,0.3201102018356323,1.0,8.0,0.4381431987376717,0.5655889364817295,1.4163697957992554,True,False,6049.098936165304,2.477508783340454,0.5566040444525157
AgriTrust-ACFL,14,9,1,False,0.7050145268440247,0.6746828608086721,0.7165223360061646,1.0,8.0,0.7041005507531337,0.7434715842965481,0.7194810509681702,True,False,514.8274355170548,2.477508783340454,0.5566040444525157
AgriTrust-ACFL,15,1,1,False,0.5241819079965353,0.6595777673644153,0.08365034312009811,1.0,6.0,0.5921585629788351,0.6551551922831563,1.0108388662338257,True,False,8450.153835514378,1.769755780696869,0.5314186876235965
AgriTrust-ACFL,15,2,0,False,0.5850012302398682,0.6812388685489531,0.27703389525413513,1.0,6.0,0.6575094878173112,0.7260704363289282,0.9832104444503784,True,False,8931.392437282146,1.769755780696869,0.5314186876235965
AgriTrust-ACFL,15,4,0,False,0.7489422857761383,0.6037791349789676,0.6016672253608704,1.0,6.0,0.7276024528393641,0.6718761086722451,0.45893824100494385,True,False,517.3446036776287,1.769755780696869,0.5314186876235965
AgriTrust-ACFL,15,5,0,False,0.7779267728328705,0.35134328501286377,0.6016672253608704,1.0,6.0,0.6238183152447816,0.589660227859103,0.28846028447151184,True,False,271.83336504304646,1.769755780696869,0.5314186876235965
AgriTrust-ACFL,15,6,3,False,0.6468986868858337,0.9580011462360102,0.27703389525413513,1.0,6.0,0.7643264576677765,0.7054329986556107,0.7339397072792053,True,False,187.9971802040048,1.769755780696869,0.5314186876235965
AgriTrust-ACFL,15,8,1,False,0.5137090422213078,0.9580011462360101,0.17342177033424377,1.0,6.0,0.6586540851802016,0.5888552236563476,0.6818649172782898,True,False,9877.131388010237,1.769755780696869,0.5314186876235965
AgriTrust-ACFL,16,0,1,False,0.3961682468652725,0.9042793245980175,0.42637479305267334,1.0,9.0,0.5683160464883389,0.6701697823580732,0.9790234565734863,True,False,3154.469740870549,2.302420139312744,0.5367480721356211
AgriTrust-ACFL,16,1,5,False,0.6580851674079895,0.610636676454769,0.35053548216819763,1.0,9.0,0.655742177199525,0.6553019385122485,1.2427765130996704,True,False,1397.1138995490114,2.302420139312744,0.5367480721356211
AgriTrust-ACFL,16,3,3,False,0.7457564771175385,1.0,0.8227365016937256,1.0,9.0,0.8266153979823067,0.671786453988367,0.9209680557250977,True,False,4581.297634390089,2.302420139312744,0.5367480721356211
AgriTrust-ACFL,16,4,1,False,0.7804568111896515,0.32139029858100016,0.5293959379196167,1.0,9.0,0.6160072746632017,0.6579089001699843,0.4621046483516693,True,False,323.01595168219364,2.302420139312744,0.5367480721356211
AgriTrust-ACFL,16,5,0,False,0.8256109058856964,0.14371009997154657,0.5293959379196167,1.0,9.0,0.4929410640469657,0.5654804369060686,0.28338220715522766,True,False,260.68648141369766,2.302420139312744,0.5367480721356211
AgriTrust-ACFL,16,6,3,False,0.459651380777359,0.6703211493459109,0.42637479305267334,1.0,9.0,0.5690228754689526,0.6713304678589462,0.722274124622345,True,False,178.9088902603654,2.302420139312744,0.5367480721356211
AgriTrust-ACFL,16,7,0,False,0.7060016095638275,0.6885821821460018,0.4085061550140381,1.0,9.0,0.7373831017445511,0.7710972712341324,1.1553010940551758,True,False,7214.386069666542,2.302420139312744,0.5367480721356211
AgriTrust-ACFL,16,8,1,False,0.6901053637266159,0.7367430009549072,0.8227365016937256,1.0,9.0,0.7160632623646644,0.6206572333334268,1.108810305595398,True,False,10410.5606849992,2.302420139312744,0.5367480721356211
AgriTrust-ACFL,16,9,2,False,0.4016292840242386,0.6679757873308722,0.16381822526454926,1.0,9.0,0.5151432514219748,0.6863895010779049,0.7207376956939697,True,False,303.064748450401,2.302420139312744,0.5367480721356211
AgriTrust-ACFL,17,0,1,False,0.718350350856781,0.7118487794521279,0.708935022354126,1.0,7.0,0.7337812600251042,0.686072651774831,1.2617051601409912,True,False,3229.324086274882,2.8314200043678284,0.5267768924536854
AgriTrust-ACFL,17,1,0,False,0.6415497362613678,0.6703221560810766,0.42068397998809814,1.0,7.0,0.664974284040009,0.6577200248941886,1.2860287427902222,True,False,13304.360663559646,2.8314200043678284,0.5267768924536854
