Method,Round,Client,Staleness,Malicious,DirectionScore,NormScore,MaxSimilarity,SimilarityScore,ConsensusVotes,InstantTrust,UpdatedTrust,UpdateNorm,PoisonRatio,AttackType,Accepted,Probation,AggregationWeight,ClipCap,EffectiveThreshold
RawTrust,7,2,2,False,0.7330965399742126,0.9413726267286374,0.26864731311798096,1.0,8.0,0.8202440387602488,0.8031741565874579,4.323766231536865,0.3,sign_flip,,,,,
RawTrust,7,4,3,False,0.6355324238538742,0.560687519941987,0.18851855397224426,1.0,8.0,0.6501688216288543,0.6602946441574338,0.5752502679824829,0.3,sign_flip,,,,,
RawTrust,7,5,0,False,0.7399435788393021,0.45366796686976024,0.26589491963386536,1.0,8.0,0.6552439155238655,0.5737491493879289,0.2947855293750763,0.3,sign_flip,,,,,
RawTrust,7,6,1,False,0.7328682392835617,0.6141841288011516,0.26589491963386536,1.0,8.0,0.7164121764509811,0.6898330753507093,0.7669849991798401,0.3,sign_flip,,,,,
RawTrust,7,8,1,True,0.31024979054927826,0.40420296883001033,0.24410749971866608,1.0,8.0,0.3852780690571724,0.4622063279354252,62.35013198852539,0.3,sign_flip,,,,,
RawTrust,7,9,3,True,0.3909706845879555,0.9846630855196397,0.24410749971866608,1.0,8.0,0.5702449509924964,0.6361365869867217,3.7516870498657227,0.3,sign_flip,,,,,
RawTrust,8,0,4,False,0.6797583699226379,0.8850989779290748,0.32979559898376465,1.0,10.0,0.7599025206161406,0.8073138810169516,2.900524377822876,0.3,sign_flip,,,,,
RawTrust,8,1,1,False,0.7112055718898773,0.7741031805225101,0.34117990732192993,1.0,10.0,0.7348185049235875,0.7342951856126722,9.582453727722168,0.3,sign_flip,,,,,
RawTrust,8,2,0,False,0.6041992381215096,0.9541082176036413,0.34117990732192993,1.0,10.0,0.7404646941908449,0.7874967909883047,4.948777675628662,0.3,sign_flip,,,,,
RawTrust,8,3,0,True,0.4267593175172806,0.4270219679490614,0.9193650484085083,1.0,10.0,0.4710975483217355,0.5389443055843935,62.807838439941406,0.3,sign_flip,,,,,
RawTrust,8,4,1,False,0.7898199558258057,0.5289421487736868,0.8333214521408081,1.0,10.0,0.7200241110282716,0.6752270108751433,0.5699248909950256,0.3,sign_flip,,,,,
RawTrust,8,5,0,False,0.7213121056556702,0.428108053861754,0.3277641534805298,1.0,10.0,0.6349742592392578,0.5890554268507611,0.2920796275138855,0.3,sign_flip,,,,,
RawTrust,8,6,3,False,0.6322090327739716,0.5804513658570757,0.08436321467161179,1.0,10.0,0.6493999797074018,0.6797248014398823,0.76449054479599,0.3,sign_flip,,,,,
RawTrust,8,7,1,False,0.821654200553894,0.9695154324042329,0.8333214521408081,1.0,10.0,0.8881958269247348,0.8392827294962184,4.704455375671387,0.3,sign_flip,,,,,
RawTrust,8,8,0,True,0.44929850846529007,0.42549746022454077,0.9193650484085083,1.0,10.0,0.47964115986284395,0.46656503591727994,63.52183532714844,0.3,sign_flip,,,,,
RawTrust,8,9,3,True,0.46698909625411034,0.9695154324042328,0.20454302430152893,1.0,10.0,0.6258654385185405,0.6335687998696764,3.8682901859283447,0.3,sign_flip,,,,,
RawTrust,9,0,2,False,0.8828930258750916,0.7751360933583571,0.9287579655647278,1.0,8.0,0.8431952640833468,0.8162842267835504,3.36491322517395,0.3,sign_flip,,,,,
RawTrust,9,1,2,False,0.8120070993900299,0.5796783939202523,0.7672143578529358,1.0,8.0,0.7246981202208975,0.7318959192647285,9.662385940551758,0.3,sign_flip,,,,,
RawTrust,9,2,2,False,0.8767103254795074,0.9968565201892841,0.9287579655647278,1.0,8.0,0.9207391984175114,0.8208073928456064,4.727565288543701,0.3,sign_flip,,,,,
RawTrust,9,3,2,True,0.22143012285232544,0.14868316323152458,0.3359367251396179,1.0,8.0,0.23929512186483193,0.4640320096545031,58.10978698730469,0.3,sign_flip,,,,,
RawTrust,9,6,0,False,0.6680455058813095,0.2372962219629907,0.13793601095676422,1.0,8.0,0.5118464661253764,0.6377552176112559,0.7065192461013794,0.3,sign_flip,,,,,
RawTrust,9,7,2,False,0.6963756382465363,0.9968565201892842,0.2616491913795471,1.0,8.0,0.8177434532516322,0.8338979104350719,4.688476085662842,0.3,sign_flip,,,,,
RawTrust,9,8,1,True,0.45093895867466927,0.1384873010175609,0.3359367251396179,1.0,8.0,0.34319493337863277,0.43572251028261816,63.815914154052734,0.3,sign_flip,,,,,
RawTrust,9,9,4,True,0.4978139726445079,0.8499467791873213,0.17282363772392273,1.0,8.0,0.6231609913210546,0.630966847732521,3.7995665073394775,0.3,sign_flip,,,,,
RawTrust,10,0,0,False,0.6921570003032684,0.9878846880431019,0.4095110297203064,1.0,9.0,0.7932128442864979,0.8105163811592873,3.587161064147949,0.3,sign_flip,,,,,
RawTrust,10,1,3,False,0.6088177263736725,0.7965933851086908,0.4095110297203064,1.0,9.0,0.6804279015350312,0.7190289148323041,9.573960304260254,0.3,sign_flip,,,,,
RawTrust,10,3,4,True,0.408130407333374,0.5035315692950171,0.5148010849952698,1.0,9.0,0.48297267159360485,0.46876717513927857,62.70343780517578,0.3,sign_flip,,,,,
RawTrust,10,4,0,False,0.8409432470798492,0.6217378862800401,0.7969740629196167,1.0,9.0,0.7823264405763836,0.7020018683004534,0.5380366444587708,0.3,sign_flip,,,,,
RawTrust,10,5,0,False,0.8577138781547546,0.5333965064821488,0.7969740629196167,1.0,9.0,0.7460633734676143,0.6283074135049744,0.28715407848358154,0.3,sign_flip,,,,,
RawTrust,10,6,2,False,0.6998042464256287,0.6703202096407743,0.19994813203811646,1.0,9.0,0.7170194651072281,0.6575712794852488,0.7322969436645508,0.3,sign_flip,,,,,
RawTrust,10,7,6,False,0.7559215426445007,0.97592986911749,0.3255499601364136,1.0,9.0,0.8500629675260769,0.8379391747078232,4.16671895980835,0.3,sign_flip,,,,,
RawTrust,10,8,0,True,0.3944111317396164,0.50185194911851,0.5148010849952698,1.0,9.0,0.4691350058397699,0.4440756341719061,63.56773376464844,0.3,sign_flip,,,,,
RawTrust,10,9,2,True,0.39980872720479965,1.0,0.27958381175994873,1.0,9.0,0.5799821037879411,0.618220661746376,3.7708592414855957,0.3,sign_flip,,,,,
AgriTrust-ACFL,1,0,0,False,0.8265487253665924,0.9858393351849888,0.8040083646774292,1.0,7.0,0.8739866909653929,0.7432938304964429,1.3217952251434326,0.3,sign_flip,True,False,5486.9950567247415,3.1933191418647766,0.5773211676509793
AgriTrust-ACFL,1,1,0,False,0.5804928690195084,0.9171207634591785,0.3276194632053375,1.0,7.0,0.6914477107341707,0.7214697520040626,1.0378786325454712,0.3,sign_flip,True,False,14593.890143538178,3.1933191418647766,0.5773211676509793
AgriTrust-ACFL,1,2,0,False,0.8663958609104156,1.0,0.8040083646774292,1.0,7.0,0.9156299134570838,0.8053381851372239,1.2773276567459106,0.3,sign_flip,True,False,9906.46501537299,3.1933191418647766,0.5773211676509793
AgriTrust-ACFL,1,4,0,False,0.7045906782150269,0.632320294745232,0.35624098777770996,1.0,7.0,0.7133958164954124,0.6990602125955004,0.4252658486366272,0.3,sign_flip,True,False,538.2763636985353,3.1933191418647766,0.5773211676509793
AgriTrust-ACFL,1,5,0,False,0.613781526684761,0.5345657270531348,0.35624098777770996,1.0,7.0,0.6210552818834083,0.566033722972013,0.2842196226119995,0.3,sign_flip,False,False,0.0,3.1933191418647766,0.5773211676509793
AgriTrust-ACFL,1,8,0,True,0.8246242702007294,0.6268039271750004,0.6646533608436584,1.0,7.0,0.7523734995883065,0.6109996199485734,3.918095588684082,0.3,sign_flip,True,False,16072.956002367173,3.1933191418647766,0.5773211676509793
AgriTrust-ACFL,1,9,0,True,0.32146453857421875,0.6703203253995136,0.17946851253509521,1.0,7.0,0.45625091727397904,0.7208283016945907,3.3352575302124023,0.3,sign_flip,True,False,782.8195356403255,3.1933191418647766,0.5773211676509793
AgriTrust-ACFL,2,0,0,False,0.8242152333259583,0.8606295932158922,0.6001765727996826,1.0,7.0,0.8377849534399233,0.7669166112323131,1.3065245151519775,0.3,sign_flip,True,False,5661.378424116936,2.8159916400909424,0.5876129172770134
AgriTrust-ACFL,2,2,0,False,0.7998886704444885,0.8510767403776194,0.6001765727996826,1.0,7.0,0.8348968763381717,0.8127278579374608,0.960448145866394,0.3,sign_flip,True,False,9997.365380488705,2.8159916400909424,0.5876129172770134
AgriTrust-ACFL,2,3,1,True,0.4361516535282135,0.2522148566878131,0.1791979968547821,1.0,7.0,0.4071054904617377,0.5442689279447315,4.395097732543945,0.3,sign_flip,False,False,0.0,2.8159916400909424,0.5876129172770134
AgriTrust-ACFL,2,4,1,False,0.4557887986302376,0.40033188318181634,0.12307511270046234,1.0,7.0,0.4894746346042608,0.6466638180976905,0.45575547218322754,0.3,sign_flip,True,False,317.49491239181793,2.8159916400909424,0.5876129172770134
AgriTrust-ACFL,2,6,1,False,0.7386468052864075,0.6703207242375534,0.27651894092559814,1.0,7.0,0.7386423145724824,0.73367831451256,0.7585650086402893,0.3,sign_flip,True,False,480.9127380995152,2.8159916400909424,0.5876129172770134
AgriTrust-ACFL,2,7,1,False,0.7676246166229248,1.0,0.18534544110298157,1.0,7.0,0.8635653494427136,0.7942669244305403,1.126396656036377,0.3,sign_flip,True,False,4738.317672797753,2.8159916400909424,0.5876129172770134
AgriTrust-ACFL,2,9,1,True,0.7314362227916718,0.33104877830389295,0.5554649233818054,1.0,7.0,0.5803105908000196,0.6856988739709479,3.359076738357544,0.3,sign_flip,True,False,474.8219034590403,2.8159916400909424,0.5876129172770134
AgriTrust-ACFL,3,1,0,False,0.26047784090042114,0.9362451442423446,0.23328928649425507,1.0,9.0,0.4477482536553802,0.653039377416892,1.4584649801254272,0.3,sign_flip,True,False,13209.680526388891,3.189326524734497,0.5230280983780328
AgriTrust-ACFL,3,2,2,False,0.834341824054718,1.0,0.7197623252868652,1.0,9.0,0.8968404288651902,0.8337560006693931,1.2757306098937988,0.3,sign_flip,True,False,4169.791669929205,3.189326524734497,0.5230280983780328
AgriTrust-ACFL,3,3,0,True,0.7995681166648865,0.3708156859792191,0.8062748908996582,1.0,9.0,0.6378125475213426,0.5676548328388843,9.577221870422363,0.3,sign_flip,True,False,14932.72803265969,3.189326524734497,0.5230280983780328
AgriTrust-ACFL,3,4,1,False,0.5575964152812958,0.6703203759139306,0.5054535865783691,1.0,9.0,0.6383293921508882,0.6445802116109899,0.5659276247024536,0.3,sign_flip,True,False,316.471916454145,3.189326524734497,0.5230280983780328
AgriTrust-ACFL,3,5,0,False,0.46890316158533096,0.4853211960910505,0.5054535865783691,1.0,9.0,0.5202676774920064,0.5545922116020114,0.29360488057136536,0.3,sign_flip,True,False,255.66700954852726,3.189326524734497,0.5230280983780328
AgriTrust-ACFL,3,6,2,False,0.7543775141239166,0.773092968335464,0.47672978043556213,1.0,9.0,0.779924310140857,0.7452398134196342,0.756211519241333,0.3,sign_flip,True,False,311.47567049344894,3.189326524734497,0.5230280983780328
AgriTrust-ACFL,3,7,2,False,0.7046349495649338,0.957733754344071,0.3076247572898865,1.0,9.0,0.8132368580976677,0.799009407847322,1.1685518026351929,0.3,sign_flip,True,False,3039.324509677986,3.189326524734497,0.5230280983780328
AgriTrust-ACFL,3,8,1,True,0.7637342214584351,0.31817098175427766,0.8062748908996582,1.0,9.0,0.5885312444878096,0.6053825260833825,13.072662353515625,0.3,sign_flip,True,False,10154.35120538333,3.189326524734497,0.5230280983780328
AgriTrust-ACFL,3,9,0,True,0.6877793371677399,0.5990267860031699,0.47672978043556213,1.0,9.0,0.6702344328811946,0.6818327636985095,3.6140427589416504,0.3,sign_flip,True,False,740.4703813765814,3.189326524734497,0.5230280983780328
AgriTrust-ACFL,4,2,1,False,0.5795243978500366,1.0,0.09832543134689331,1.0,7.0,0.7339482141795545,0.8088040540469335,0.7797398567199707,0.3,sign_flip,True,False,6343.825394509565,1.9493496417999268,0.5581650085682315
AgriTrust-ACFL,4,3,0,True,0.4741628132760525,0.27389500617536755,0.6237685680389404,1.0,7.0,0.43692860326744426,0.5349732754460244,18.16379165649414,0.3,sign_flip,False,False,0.0,1.9493496417999268,0.5581650085682315
AgriTrust-ACFL,4,4,0,False,0.8203157782554626,0.8711897078858282,0.8727707862854004,1.0,7.0,0.8539010297097803,0.6969104161356875,0.5576494336128235,0.3,sign_flip,True,False,536.6210204244794,1.9493496417999268,0.5581650085682315
AgriTrust-ACFL,4,5,0,False,0.8302359580993652,0.6703203217693027,0.8727707862854004,1.0,7.0,0.7848160776653759,0.6121481781178526,0.294872909784317,0.3,sign_flip,True,False,282.20031011233004,1.9493496417999268,0.5581650085682315
AgriTrust-ACFL,4,6,1,False,0.721677154302597,0.8963085300133018,0.3203977942466736,1.0,7.0,0.7956737339049464,0.7578482935409623,0.5975468754768372,0.3,sign_flip,True,False,496.7557180056056,1.9493496417999268,0.5581650085682315
AgriTrust-ACFL,4,7,2,False,0.7626528739929199,0.6442140807895946,0.5367817878723145,1.0,7.0,0.7541403559786909,0.7877921448801642,2.2709383964538574,0.3,sign_flip,True,False,2996.655547419534,1.9493496417999268,0.5581650085682315
AgriTrust-ACFL,4,8,2,True,0.5162692181766033,0.312413775869122,0.6237685680389404,1.0,7.0,0.47190447502188765,0.5720130133180088,13.191130638122559,0.3,sign_flip,True,False,6117.805860664059,1.9493496417999268,0.5581650085682315
AgriTrust-ACFL,5,0,3,False,0.7332895845174789,0.9353006464299547,0.5040518045425415,1.0,8.0,0.8054753006164308,0.7765562835783426,1.2848014831542969,0.3,sign_flip,True,False,1486.1047711113035,2.7858729660511017,0.5588935651939252
AgriTrust-ACFL,5,2,0,False,0.6038571000099182,0.9353006464299547,0.482013463973999,1.0,8.0,0.7358260136809965,0.7905595439554493,0.9438968896865845,0.3,sign_flip,True,False,9724.672950195982,2.7858729660511017,0.5588935651939252
AgriTrust-ACFL,5,3,3,True,0.546965554356575,0.3358644405822906,0.8368615508079529,1.0,8.0,0.5024609525549881,0.5268451947232653,13.61585807800293,0.3,sign_flip,False,False,0.0,2.7858729660511017,0.5588935651939252
AgriTrust-ACFL,5,4,1,False,0.685999870300293,0.7450732267549067,0.8668283224105835,1.0,8.0,0.7384516012087192,0.7072957124039454,0.5588641166687012,0.3,sign_flip,True,False,347.2635764676025,2.7858729660511017,0.5588935651939252
AgriTrust-ACFL,5,5,1,False,0.7118622809648514,0.5646614664684234,0.8668283224105835,1.0,8.0,0.684977907781183,0.6303556105336852,0.2949621081352234,0.3,sign_flip,True,False,185.29087457495274,2.7858729660511017,0.5588935651939252
AgriTrust-ACFL,5,6,4,False,0.7369868010282516,0.8414399240426786,0.5145789980888367,1.0,8.0,0.7898032402200709,0.7658370302107395,0.7397123575210571,0.3,sign_flip,True,False,130.136585923034,2.7858729660511017,0.5588935651939252
AgriTrust-ACFL,5,8,0,True,0.5499738194048405,0.3304256847525479,0.8368615508079529,1.0,8.0,0.4968935553782747,0.5532331488330753,14.13798713684082,0.3,sign_flip,False,False,0.0,2.7858729660511017,0.5588935651939252
AgriTrust-ACFL,5,9,2,True,0.7568446397781372,0.6030673736021853,0.5145789980888367,1.0,8.0,0.7078794442880711,0.6883444338458999,3.532843828201294,0.3,sign_flip,True,False,303.9279190068263,2.7858729660511017,0.5588935651939252
AgriTrust-ACFL,6,0,0,False,0.6988511085510254,1.0,0.22460339963436127,1.0,7.0,0.8003443535672453,0.7825033010755683,0.7604537010192871,0.3,sign_flip,True,False,5776.439368539845,1.9011342525482178,0.6079962196126982
AgriTrust-ACFL,6,1,4,False,0.6568978726863861,0.6703204018119167,0.26332390308380127,1.0,7.0,0.6736768879639652,0.6581987550536603,1.615753412246704,0.3,sign_flip,True,False,2200.7967399001864,1.9011342525482178,0.6079962196126982
AgriTrust-ACFL,6,2,0,False,0.6776397824287415,0.9739224592637984,0.20599612593650818,1.0,7.0,0.7935653120691534,0.7913109859838753,0.7235215902328491,0.3,sign_flip,True,False,9733.91643858765,1.9011342525482178,0.6079962196126982
AgriTrust-ACFL,6,5,1,False,0.8224644958972931,0.6039669729487823,0.680612325668335,1.0,7.0,0.7567296033906481,0.6619491087479259,0.294088751077652,0.3,sign_flip,True,False,194.57767525884393,1.9011342525482178,0.6079962196126982
AgriTrust-ACFL,6,6,0,False,0.777819812297821,0.8973775835071232,0.45204639434814453,1.0,7.0,0.8294403369884289,0.7817378569051618,0.6201162338256836,0.3,sign_flip,True,False,803.6265168985063,1.9011342525482178,0.6079962196126982
AgriTrust-ACFL,6,7,4,False,0.8922187685966492,0.5581519950398014,0.680612325668335,1.0,7.0,0.7874959085276005,0.7877180857920233,2.281486749649048,0.3,sign_flip,True,False,1218.2346911987108,1.9011342525482178,0.6079962196126982
AgriTrust-ACFL,6,8,1,True,0.31516656279563904,0.2121792763982878,-0.1165042445063591,1.0,7.0,0.3203030537500658,0.4950006250623229,14.113533973693848,0.3,sign_flip,False,False,0.0,1.9011342525482178,0.6079962196126982
AgriTrust-ACFL,7,0,0,False,0.6819991171360016,0.8428584837883641,0.23575249314308167,1.0,8.0,0.7501926741678255,0.7744256443486326,0.7007095813751221,0.3,sign_flip,True,False,5716.810106581605,2.146865129470825,0.5436888897562797
AgriTrust-ACFL,7,1,0,False,0.45563436299562454,0.6512801317266771,0.20594973862171173,1.0,8.0,0.5461507115634477,0.6301867441811072,1.3463854789733887,0.3,sign_flip,True,False,12747.417461295436,2.146865129470825,0.5436888897562797
AgriTrust-ACFL,7,2,2,False,0.7039471715688705,0.8428584837883641,0.1755249798297882,1.0,8.0,0.7759779953741787,0.7874777383314512,1.016782522201538,0.3,sign_flip,True,False,3938.344204914717,2.146865129470825,0.5436888897562797
AgriTrust-ACFL,7,4,3,False,0.6964809894561768,0.6899178518219827,0.5565284490585327,1.0,8.0,0.7276515222012414,0.7123846648532695,0.5634444952011108,0.3,sign_flip,True,False,142.2026653714572,2.146865129470825,0.5436888897562797
AgriTrust-ACFL,7,5,0,False,0.6859323084354401,0.37861630389003875,0.5565284490585327,1.0,8.0,0.5953012783883728,0.6452871511580376,0.29314905405044556,0.3,sign_flip,True,False,297.4773766838553,2.146865129470825,0.5436888897562797
AgriTrust-ACFL,7,6,1,False,0.7216456532478333,0.798826456462295,0.23575249314308167,1.0,8.0,0.7686401539098995,0.7784634311563463,0.6609437465667725,0.3,sign_flip,True,False,510.26856427733895,2.146865129470825,0.5436888897562797
AgriTrust-ACFL,7,8,1,True,0.40800756216049194,0.09615189772326685,0.3543098568916321,1.0,8.0,0.29114409795070917,0.44403649328441946,10.810110092163086,0.3,sign_flip,False,False,0.0,2.146865129470825,0.5436888897562797
AgriTrust-ACFL,7,9,3,True,0.4478200227022171,0.2829188090961986,0.3543098568916321,1.0,8.0,0.42266989906386576,0.6219258001503913,3.3378210067749023,0.3,sign_flip,True,False,175.0938322952638,2.146865129470825,0.5436888897562797
AgriTrust-ACFL,8,0,4,False,0.6228238046169281,0.9695878322953982,0.20384764671325684,1.0,10.0,0.744290253568047,0.7668917966534862,1.5320262908935547,0.3,sign_flip,True,False,935.7892796560491,3.6188317835330963,0.5359124753962259
AgriTrust-ACFL,8,1,1,False,0.3914586529135704,0.9695878322953982,0.4143238663673401,1.0,10.0,0.566104343205057,0.6141661439370947,1.3630391359329224,0.3,sign_flip,True,False,7921.479457023214,3.6188317835330963,0.5359124753962259
AgriTrust-ACFL,8,2,0,False,0.6680397093296051,0.7347824625834658,0.34639886021614075,1.0,10.0,0.7235438517196104,0.771494266678491,0.8065685033798218,0.3,sign_flip,True,False,9490.150974412118,3.6188317835330963,0.5359124753962259
AgriTrust-ACFL,8,3,0,True,0.5127886729314923,0.3875736337041272,0.9322582483291626,1.0,10.0,0.5062295849813018,0.5216912922877744,8.685158729553223,0.3,sign_flip,False,False,0.0,3.6188317835330963,0.5359124753962259
AgriTrust-ACFL,8,4,1,False,0.6204568296670914,0.5971460239999622,0.6128445267677307,1.0,10.0,0.653882414111227,0.6977591021677588,0.5447545051574707,0.3,sign_flip,True,False,342.581351876222,3.6188317835330963,0.5359124753962259
AgriTrust-ACFL,8,5,0,False,0.7003813087940216,0.43117826180830493,0.6752316355705261,1.0,10.0,0.6261139606306918,0.6404938535262011,0.2941763401031494,0.3,sign_flip,True,False,295.2676664755787,3.6188317835330963,0.5359124753962259
AgriTrust-ACFL,8,6,3,False,0.7143454849720001,0.6952109240524962,0.34639886021614075,1.0,10.0,0.7331514197518405,0.7671354283052199,0.7263569831848145,0.3,sign_flip,True,False,204.44081525931003,3.6188317835330963,0.5359124753962259
AgriTrust-ACFL,8,7,1,False,0.7024362981319427,0.891973716652331,0.6752316355705261,1.0,10.0,0.794699159641429,0.7894633542543747,1.794023036956787,0.3,sign_flip,True,False,4709.661259244378,3.6188317835330963,0.5359124753962259
AgriTrust-ACFL,8,8,0,True,0.5366172567009926,0.4052011059944828,0.9322582483291626,1.0,10.0,0.521158531082788,0.4633170027340116,7.9841461181640625,0.3,sign_flip,True,True,6094.008536960455,3.6188317835330963,0.5359124753962259
AgriTrust-ACFL,8,9,3,True,0.4875950310379267,0.6463210279284127,0.34454426169395447,1.0,10.0,0.5674961629403938,0.608318390847892,3.3002376556396484,0.3,sign_flip,True,False,171.26287136421914,3.6188317835330963,0.5359124753962259
AgriTrust-ACFL,9,0,2,False,0.6514788269996643,0.650238486990852,0.2591491937637329,1.0,8.0,0.6767562773093595,0.7443579168174546,0.6635406017303467,0.3,sign_flip,True,False,2234.039352536751,3.9549520611763,0.5527671488261673
AgriTrust-ACFL,9,1,2,False,0.3052682876586914,0.9309466272426652,0.17258279025554657,1.0,8.0,0.4877479592944183,0.5825615977764256,1.3576741218566895,0.3,sign_flip,True,False,4791.039638211608,3.9549520611763,0.5527671488261673
AgriTrust-ACFL,9,2,2,False,0.6084573864936829,0.657557003344963,0.06121913343667984,1.0,8.0,0.6647871010661435,0.7448174752754041,0.6785233020782471,0.3,sign_flip,True,False,3724.9911263338413,3.9549520611763,0.5527671488261673
AgriTrust-ACFL,9,3,2,True,0.7371019870042801,0.38531617561534237,0.8876153230667114,1.0,8.0,0.6169649106813447,0.545509696886167,10.497695922851562,0.3,sign_flip,True,True,2917.1735108794574,3.9549520611763,0.5527671488261673
AgriTrust-ACFL,9,6,0,False,0.7024147361516953,0.6833315017289375,0.29876458644866943,1.0,8.0,0.7226450910133154,0.7560128439822438,0.7326181530952454,0.3,sign_flip,True,False,777.1812036137466,3.9549520611763,0.5527671488261673
AgriTrust-ACFL,9,7,2,False,0.4338277578353882,0.9309466272426652,0.17258279025554657,1.0,8.0,0.6175402742530439,0.746482584254042,1.8062875270843506,0.3,sign_flip,True,False,2839.519525162593,3.9549520611763,0.5527671488261673
AgriTrust-ACFL,9,8,1,True,0.7131406962871552,0.4445256468221487,0.8876153230667114,1.0,8.0,0.6265684658309331,0.5041298685082419,7.8930344581604,0.3,sign_flip,False,False,0.0,3.9549520611763,0.5527671488261673
AgriTrust-ACFL,9,9,4,True,0.7249103635549545,0.6874074534751079,0.45197099447250366,1.0,8.0,0.7189794629971613,0.6359836588852092,3.3078973293304443,0.3,sign_flip,True,False,114.16834743053249,3.9549520611763,0.5527671488261673
AgriTrust-ACFL,10,0,0,False,0.7536472082138062,0.838542150150954,0.42180925607681274,1.0,9.0,0.7913438738178623,0.7561044060675565,0.9132928848266602,0.3,sign_flip,True,False,5581.562725590702,3.348296582698822,0.5165633854124307
AgriTrust-ACFL,10,1,3,False,0.3617447018623352,1.0,0.2678149342536926,1.0,9.0,0.5470969515103563,0.5736954362099083,1.3393186330795288,0.3,sign_flip,True,False,3008.4083778947875,3.348296582698822,0.5165633854124307
AgriTrust-ACFL,10,3,4,True,0.4700165316462517,0.369692114257545,0.8810329437255859,1.0,9.0,0.4757616171463344,0.5280726769512089,11.654541969299316,0.3,sign_flip,True,False,2296.246173284499,3.348296582698822,0.5165633854124307
AgriTrust-ACFL,10,4,0,False,0.6804039776325226,0.6654551522520278,0.8503432869911194,1.0,9.0,0.7106267186368862,0.7009760062850408,0.5524652004241943,0.3,sign_flip,True,False,539.7515248394814,3.348296582698822,0.5165633854124307
AgriTrust-ACFL,10,5,0,False,0.7094704359769821,0.4979149061759612,0.8503432869911194,1.0,9.0,0.658389254409825,0.6449677037471071,0.29405730962753296,0.3,sign_flip,True,False,297.3301114274164,3.348296582698822,0.5165633854124307
AgriTrust-ACFL,10,6,2,False,0.7395632266998291,0.7645124209504429,0.42180925607681274,1.0,9.0,0.7688841703283318,0.7592306755687658,0.7470265626907349,0.3,sign_flip,True,False,317.32320183867563,3.348296582698822,0.5165633854124307
AgriTrust-ACFL,10,7,6,False,0.7248548865318298,0.6810340850235884,0.6135565638542175,1.0,9.0,0.7456792533522737,0.7462817515286,3.0875346660614014,0.3,sign_flip,True,False,469.24314204067093,3.348296582698822,0.5165633854124307
AgriTrust-ACFL,10,8,0,True,0.4857180770486593,0.36855332150660514,0.8810329437255859,1.0,9.0,0.47952865174635795,0.4979795643177709,11.732980728149414,0.3,sign_flip,False,False,0.0,3.348296582698822,0.5165633854124307
AgriTrust-ACFL,10,9,2,True,0.5332929082214832,0.6703203543391395,0.2895527482032776,1.0,9.0,0.6027146686212329,0.6276664113192152,3.195836067199707,0.3,sign_flip,True,False,277.1364695387927,3.348296582698822,0.5165633854124307
RawTrust,1,0,0,False,0.8055307865142822,1.0,0.9046610593795776,1.0,7.0,0.8653872693838295,0.8012878038998578,2.00687837600708,0.3,model_replace,,,,,
RawTrust,1,1,0,False,0.8446044325828552,0.9175577645932904,0.7128185033798218,1.0,7.0,0.8499482160672326,0.8319960127080012,1.5805162191390991,0.3,model_replace,,,,,
RawTrust,1,2,0,False,0.8432656228542328,0.9717115774968383,0.9046610593795776,1.0,7.0,0.8943707772819971,0.8148891382902066,2.1732754707336426,0.3,model_replace,,,,,
RawTrust,1,4,0,False,0.8934335708618164,0.5982928256011203,0.7556198835372925,1.0,7.0,0.7995442716427283,0.5808394212795063,0.48225727677345276,0.3,model_replace,,,,,
RawTrust,1,5,0,False,0.6556451767683029,0.4874203644234496,0.1358092874288559,1.0,7.0,0.6264137888838995,0.4296162594293548,0.27302640676498413,0.3,model_replace,,,,,
RawTrust,1,8,0,True,0.20931434631347656,0.5027463457037036,-0.12136933207511902,1.0,7.0,0.33128154276913907,0.4686199063679577,13.53680419921875,0.3,model_replace,,,,,
RawTrust,1,9,0,True,0.9208666682243347,0.6703202875230034,0.7556198835372925,1.0,7.0,0.81393320850111,0.7199242524275828,6.091526508331299,0.3,model_replace,,,,,
RawTrust,2,0,0,False,0.8942128419876099,1.0,0.9166088104248047,1.0,7.0,0.9165534988601178,0.8301042276399229,3.346470594406128,0.3,model_replace,,,,,
RawTrust,2,2,0,False,0.9228181540966034,0.887870682953842,0.9166088104248047,1.0,7.0,0.914733860926614,0.8398503189493084,4.181978225708008,0.3,model_replace,,,,,
RawTrust,2,3,1,True,0.2186453938484192,0.4854436484751402,-0.21698933839797974,1.0,7.0,0.33890185978445403,0.501236612386324,12.965096473693848,0.3,model_replace,,,,,
RawTrust,2,4,1,False,0.7902844548225403,0.354566301042308,0.7561544179916382,1.0,7.0,0.6388137556852811,0.59533300488095,0.47940388321876526,0.3,model_replace,,,,,
RawTrust,2,6,1,False,0.7193053960800171,0.4543860130973136,0.2878226041793823,1.0,7.0,0.64779702286886,0.5965456326225937,0.7631102800369263,0.3,model_replace,,,,,
RawTrust,2,7,1,False,0.7619439959526062,0.6703204037226885,0.42188894748687744,1.0,7.0,0.7627912917785051,0.8073986794073487,1.5813688039779663,0.3,model_replace,,,,,
RawTrust,2,9,1,True,0.8280159831047058,0.7292975756798955,0.7561544179916382,1.0,7.0,0.7873876007179809,0.7367900895001824,6.046570301055908,0.3,model_replace,,,,,
